Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
329092;0.000000;0.002527;0.000000;0.255133
330087;0.000000;0.002527;0.000000;0.255133
331087;0.000000;0.002527;0.000000;0.255133
332091;0.000000;0.002527;0.000000;0.255133
333092;0.000000;0.002527;0.000000;0.255133
334088;0.000000;0.002527;0.000000;0.255133
335157;0.000000;0.002527;0.000000;0.254960
336090;0.000000;0.002527;0.000000;0.254960
337085;0.000000;0.002527;0.000000;0.254960
338089;0.000000;0.002527;0.000000;0.254960
339090;0.000000;0.002527;0.000000;0.254960
340085;0.000000;0.002527;0.000000;0.254960
341086;0.000000;0.002527;0.000000;0.254960
342091;0.000000;0.002527;0.000000;0.254960
343092;0.000000;0.002527;0.000000;0.254960
344087;0.000000;0.002527;0.000000;0.254960
345088;0.000000;0.002527;0.000000;0.254960
346086;0.000000;0.002527;0.000000;0.254960
347111;0.000000;0.002527;0.000000;0.254960
348103;0.000000;0.002527;0.000000;0.254545
349086;0.000000;0.002527;0.000000;0.254545
350091;0.000000;0.002527;0.000000;0.254545
351092;0.000000;0.002527;0.000000;0.254545
352088;0.000000;0.002527;0.000000;0.254545
353088;0.000000;0.002527;0.000000;0.254545
354093;0.000000;0.002527;0.000000;0.254545
355093;0.000000;0.002527;0.000000;0.254545
356092;0.000000;0.002527;0.000000;0.254545
357093;0.000000;0.002527;0.000000;0.254545
358088;0.000000;0.002527;0.000000;0.254545
359089;0.000000;0.002527;0.000000;0.254545
360108;0.000000;0.002527;0.000000;0.254545
361091;0.000000;0.002527;0.000000;0.255292
362086;0.000000;0.002527;0.000000;0.255292
363087;0.000000;0.002527;0.000000;0.255292
364092;0.000000;0.002527;0.000000;0.255292
365093;0.000000;0.002527;0.000000;0.255292
366092;0.000000;0.002527;0.000000;0.255292
367085;0.000000;0.002527;0.000000;0.255292
368090;0.000000;0.002527;0.000000;0.255292
369091;0.000000;0.002527;0.000000;0.255292
370087;0.000000;0.002527;0.000000;0.255292
371123;0.000000;0.002527;0.000000;0.255292
372089;0.000000;0.002527;0.000000;0.255292
373085;0.000000;0.002527;0.000000;0.255292
374090;0.000000;0.002529;0.000000;0.255284
375092;0.000000;0.002529;0.000000;0.255284
376091;0.000000;0.002529;0.000000;0.255284
377092;0.000000;0.002529;0.000000;0.255284
378088;0.000000;0.002529;0.000000;0.255284
379090;0.000000;0.002529;0.000000;0.255284
380085;0.000000;0.002529;0.000000;0.255284
381087;0.000000;0.002529;0.000000;0.255284
382092;0.000000;0.002529;0.000000;0.255284
383171;0.000000;0.002529;0.000000;0.255284
384087;0.000000;0.002529;0.000000;0.255284
385091;0.000000;0.002529;0.000000;0.255284
386090;0.000000;0.002529;0.000000;0.255284
387092;0.000000;0.002522;0.000000;0.254486
388088;0.000000;0.002522;0.000000;0.254486
389089;0.000000;0.002522;0.000000;0.254486
390086;0.000000;0.002522;0.000000;0.254486
391087;0.000000;0.002522;0.000000;0.254486
392092;0.000000;0.002522;0.000000;0.254486
393093;0.000000;0.002522;0.000000;0.254486
394089;0.000000;0.002522;0.000000;0.254486
395105;0.000000;0.002522;0.000000;0.254486
396091;0.000000;0.002522;0.000000;0.254486
397086;0.000000;0.002522;0.000000;0.254486
398087;0.000000;0.002522;0.000000;0.254486
399091;0.000000;0.002522;0.000000;0.254486
400092;0.000000;0.002522;0.000000;0.255223
401088;0.000000;0.002522;0.000000;0.255223
402088;0.000000;0.002522;0.000000;0.255223
403093;0.000000;0.002522;0.000000;0.255223
404093;0.000000;0.002522;0.000000;0.255223
405089;0.000000;0.002522;0.000000;0.255223
406093;0.000000;0.002522;0.000000;0.255223
407148;0.000000;0.002522;0.000000;0.255223
408088;0.000000;0.002522;0.000000;0.255223
409091;0.000000;0.002522;0.000000;0.255223
410087;0.000000;0.002522;0.000000;0.255223
411087;0.000000;0.002522;0.000000;0.255223
412092;0.000000;0.002522;0.000000;0.255223
413093;0.000000;0.002521;0.000000;0.255766
414088;0.000000;0.002521;0.000000;0.255766
415089;0.000000;0.002521;0.000000;0.255766
416088;0.000000;0.002521;0.000000;0.255766
417089;0.000000;0.002521;0.000000;0.255766
418093;0.000000;0.002521;0.000000;0.255766
419117;0.000000;0.002521;0.000000;0.255766
420089;0.000000;0.002521;0.000000;0.255766
421093;0.000000;0.002521;0.000000;0.255766
422089;0.000000;0.002521;0.000000;0.255766
423090;0.000000;0.002521;0.000000;0.255766
424085;0.000000;0.002521;0.000000;0.255766
425086;0.000000;0.002521;0.000000;0.255766
426093;0.000000;0.002520;0.000000;0.256062
427088;0.000000;0.002520;0.000000;0.256062
428089;0.000000;0.002520;0.000000;0.256062
429090;0.000000;0.002520;0.000000;0.256062
430198;0.000000;0.002520;0.000000;0.256062
431090;0.000000;0.002520;0.000000;0.256062
432092;0.000000;0.002520;0.000000;0.256062
433090;0.000000;0.002520;0.000000;0.256062
434089;0.000000;0.002520;0.000000;0.256062
435286;0.000000;0.002520;0.000000;0.256062
436093;0.000000;0.002520;0.000000;0.256062
437113;0.000000;0.002520;0.000000;0.256062
438093;0.000000;0.002520;0.000000;0.256062
439093;0.000000;0.002519;0.000000;0.255407
440091;0.000000;0.002519;0.000000;0.255407
441088;0.000000;0.002519;0.000000;0.255407
442106;0.000000;0.002519;0.000000;0.255407
443089;0.000000;0.002519;0.000000;0.255407
444085;0.000000;0.002519;0.000000;0.255407
445087;0.000000;0.002519;0.000000;0.255407
446086;0.000000;0.002519;0.000000;0.255407
447088;0.000000;0.002519;0.000000;0.255407
448093;0.000000;0.002519;0.000000;0.255407
449085;0.000000;0.002519;0.000000;0.255407
450090;0.000000;0.002519;0.000000;0.255407
451091;0.000000;0.002519;0.000000;0.255407
452087;0.000000;0.002513;0.000000;0.255115
453123;0.000000;0.002513;0.000000;0.255115
454087;0.000000;0.002513;0.000000;0.255115
455091;0.000000;0.002513;0.000000;0.255115
456157;0.000000;0.002513;0.000000;0.255115
457089;0.000000;0.002513;0.000000;0.255115
458092;0.000000;0.002513;0.000000;0.255115
459090;0.000000;0.002513;0.000000;0.255115
460086;0.000000;0.002513;0.000000;0.255115
461087;0.000000;0.002513;0.000000;0.255115
462115;0.000000;0.002513;0.000000;0.255115
463111;0.000000;0.002513;0.000000;0.255115
464088;0.000000;0.002513;0.000000;0.255115
465104;0.000000;0.002516;0.000000;0.255078
466090;0.000000;0.002516;0.000000;0.255078
467117;0.000000;0.002516;0.000000;0.255078
468111;0.000000;0.002516;0.000000;0.255078
469111;0.000000;0.002516;0.000000;0.255078
470115;0.000000;0.002516;0.000000;0.255078
471112;0.000000;0.002516;0.000000;0.255078
472113;0.000000;0.002516;0.000000;0.255078
473111;0.000000;0.002516;0.000000;0.255078
474092;0.000000;0.002516;0.000000;0.255078
475088;0.000000;0.002516;0.000000;0.255078
476173;0.000000;0.002516;0.000000;0.255078
477093;0.000000;0.002516;0.000000;0.255078
478086;0.000000;0.002517;0.000000;0.255736
479090;0.000000;0.002517;0.000000;0.255736
480088;0.000000;0.002517;0.000000;0.255736
481087;0.000000;0.002517;0.000000;0.255736
482089;0.000000;0.002517;0.000000;0.255736
483088;0.000000;0.002517;0.000000;0.255736
484088;0.000000;0.002517;0.000000;0.255736
485087;0.000000;0.002517;0.000000;0.255736
486087;0.000000;0.002517;0.000000;0.255736
487092;0.000000;0.002517;0.000000;0.255736
488107;0.000000;0.002517;0.000000;0.255736
489090;0.000000;0.002517;0.000000;0.255736
490158;0.000000;0.002517;0.000000;0.255736
491088;0.000000;0.002516;0.000000;0.256708
492087;0.000000;0.002516;0.000000;0.256708
493203;0.000000;0.002516;0.000000;0.256708
494091;0.000000;0.002516;0.000000;0.256708
495111;0.000000;0.002516;0.000000;0.256708
496107;0.000000;0.002516;0.000000;0.256708
497091;0.000000;0.002516;0.000000;0.256708
498121;0.000000;0.002516;0.000000;0.256708
499093;0.000000;0.002516;0.000000;0.256708
500088;0.000000;0.002516;0.000000;0.256708
501093;0.000000;0.002516;0.000000;0.256708
502086;0.000000;0.002516;0.000000;0.256708
503091;0.000000;0.002516;0.000000;0.256708
504093;0.000000;0.002513;0.000000;0.255727
505089;0.000000;0.002513;0.000000;0.255727
506093;0.000000;0.002513;0.000000;0.255727
507089;0.000000;0.002513;0.000000;0.255727
508091;0.000000;0.002513;0.000000;0.255727
509087;0.000000;0.002513;0.000000;0.255727
510108;0.000000;0.002513;0.000000;0.255727
511092;0.000000;0.002513;0.000000;0.255727
512088;0.000000;0.002513;0.000000;0.255727
513089;0.000000;0.002513;0.000000;0.255727
514085;0.000000;0.002513;0.000000;0.255727
515087;0.000000;0.002513;0.000000;0.255727
516086;0.000000;0.002513;0.000000;0.255727
517087;0.000000;0.002513;0.000000;0.255437
518092;0.000000;0.002513;0.000000;0.255437
519085;0.000000;0.002513;0.000000;0.255437
520090;0.000000;0.002513;0.000000;0.255437
521196;0.000000;0.002513;0.000000;0.255437
522092;0.000000;0.002513;0.000000;0.255437
523087;0.000000;0.002513;0.000000;0.255437
524092;0.000000;0.002513;0.000000;0.255437
525085;0.000000;0.002513;0.000000;0.255437
526093;0.000000;0.002513;0.000000;0.255437
527093;0.000000;0.002513;0.000000;0.255437
528088;0.000000;0.002513;0.000000;0.255437
529089;0.000000;0.002513;0.000000;0.255437
530093;0.000000;0.002514;0.000000;0.256375
531085;0.000000;0.002514;0.000000;0.256375
532089;0.000000;0.002514;0.000000;0.256375
533090;0.000000;0.002514;0.000000;0.256375
534104;0.000000;0.002514;0.000000;0.256375
535087;0.000000;0.002514;0.000000;0.256375
536085;0.000000;0.002514;0.000000;0.256375
537086;0.000000;0.002514;0.000000;0.256375
538091;0.000000;0.002514;0.000000;0.256375
539091;0.000000;0.002514;0.000000;0.256375
540087;0.000000;0.002514;0.000000;0.256375
541087;0.000000;0.002514;0.000000;0.256375
542092;0.000000;0.002514;0.000000;0.256375
543093;0.000000;0.002516;0.000000;0.256265
544088;0.000000;0.002516;0.000000;0.256265
545114;0.000000;0.002516;0.000000;0.256265
546108;0.000000;0.002516;0.000000;0.256265
547091;0.000000;0.002516;0.000000;0.256265
548087;0.000000;0.002516;0.000000;0.256265
549087;0.000000;0.002516;0.000000;0.256265
550092;0.000000;0.002516;0.000000;0.256265
551093;0.000000;0.002516;0.000000;0.256265
552088;0.000000;0.002516;0.000000;0.256265
553089;0.000000;0.002516;0.000000;0.256265
554085;0.000000;0.002516;0.000000;0.256265
555085;0.000000;0.002516;0.000000;0.256265
556093;0.000000;0.002514;0.000000;0.254923
557194;0.000000;0.002514;0.000000;0.254923
558087;0.000000;0.002514;0.000000;0.254923
559092;0.000000;0.002514;0.000000;0.254923
560093;0.000000;0.002514;0.000000;0.254923
561088;0.000000;0.002514;0.000000;0.254923
562090;0.000000;0.002514;0.000000;0.254923
563086;0.000000;0.002514;0.000000;0.254923
564087;0.000000;0.002514;0.000000;0.254923
565092;0.000000;0.002514;0.000000;0.254923
566088;0.000000;0.002514;0.000000;0.254923
567093;0.000000;0.002514;0.000000;0.254923
568110;0.000000;0.002514;0.000000;0.254923
569103;0.000000;0.002513;0.000000;0.254425
570087;0.000000;0.002513;0.000000;0.254425
571092;0.000000;0.002513;0.000000;0.254425
572093;0.000000;0.002513;0.000000;0.254425
573089;0.000000;0.002513;0.000000;0.254425
574091;0.000000;0.002513;0.000000;0.254425
575087;0.000000;0.002513;0.000000;0.254425
576092;0.000000;0.002513;0.000000;0.254425
577088;0.000000;0.002513;0.000000;0.254425
578089;0.000000;0.002513;0.000000;0.254425
579085;0.000000;0.002513;0.000000;0.254425
580111;0.000000;0.002513;0.000000;0.254425
581100;0.000000;0.002513;0.000000;0.254425
582093;0.000000;0.002515;0.000000;0.254633
583089;0.000000;0.002515;0.000000;0.254633
584090;0.000000;0.002515;0.000000;0.254633
585086;0.000000;0.002515;0.000000;0.254633
586091;0.000000;0.002515;0.000000;0.254633
587087;0.000000;0.002515;0.000000;0.254633
588088;0.000000;0.002515;0.000000;0.254633
589093;0.000000;0.002515;0.000000;0.254633
590086;0.000000;0.002515;0.000000;0.254633
591091;0.000000;0.002515;0.000000;0.254633
592092;0.000000;0.002515;0.000000;0.254633
593143;0.000000;0.002515;0.000000;0.254633
